"dat","infract","Désignation de l'infraction","Ain","Aisne","Allier","Alpes-de-Haute-Provence","Hautes-Alpes","Alpes-Maritimes","Ardèche","Ardennes","Ariège","Aube","Aude","Aveyron","Bouches-du-Rhône","Calvados","Cantal","Charente","Charente-Maritime","Cher","Corrèze","Côte-d’Or","Côtes-d'Armor","Creuse","Dordogne","Doubs","Drôme","Eure","Eure-et-Loir","Finistère","Corse du Sud","Haute Corse","Gard","Haute-Garonne","Gers","Gironde","Hérault","Ille-et-Vilaine","Indre","Indre-et-Loire","Isère","Jura","Landes","Loir-et-Cher","Loire","Haute-Loire","Loire-Atlantique","Loiret","Lot","Lot-et-Garonne","Lozère","Maine-et-Loire","Manche","Marne","Haute-Marne","Mayenne","Meurthe-et-Moselle","Meuse","Morbihan","Moselle","Nièvre","Nord","Oise","Orne","Pas-de-Calais","Puy-de-Dôme","Pyrénées-Atlantiques","Hautes-Pyrénées","Pyrénées-Orientales","Bas-Rhin","Haut-Rhin","Rhône","Haute-Saône","Saône-et-Loire","Sarthe","Savoie","Haute-Savoie","Paris","Seine-Maritime","Seine-et-Marne","Yvelines","Deux-Sèvres","Somme","Tarn","Tarn-et-Garonne","Var","Vaucluse","Vendée","Vienne","Haute-Vienne","Vosges","Yonne","Territoire-de-Belfort","Essonne","Hauts-de-Seine","Seine-St-Denis","Val-de-Marne","Val-d’Oise","Guadeloupe","Martinique","Guyane","Réunion","Saint Pierre et Miquelon","Mayotte","Wallis et Futuna","Polynésie Française","Nouvelle Calédonie","9G","9H","AC","AE","AT","CJ"
"01/01/2013","57.0","Usage de stupéfiants","75.0","35.0","35.0","23.0","88.0","132.0","17.0","10.0","8.0","12.0","22.0","20.0","65.0","16.0","3.0","27.0","28.0","20.0","8.0","32.0","19.0","12.0","27.0","16.0","42.0","46.0","22.0","63.0","10.0","8.0","50.0","70.0","7.0","108.0","84.0","24.0","6.0","24.0","159.0","18.0","14.0","22.0","14.0","27.0","26.0","35.0","3.0","14.0","16.0","11.0","12.0","20.0","20.0","11.0","13.0","30.0","12.0","86.0","28.0","77.0","110.0","17.0","93.0","33.0","31.0","13.0","22.0","71.0","53.0","76.0","19.0","30.0","13.0","78.0","108.0","0.0","19.0","37.0","29.0","22.0","29.0","12.0","20.0","108.0","65.0","32.0","20.0","4.0","25.0","25.0","2.0","25.0","0.0","3.0","1.0","45.0","58.0","52.0","41.0","59.0","0.0","1.0","0.0","44.0","17.0","1.0","12.0",".",".",".","."
"01/01/2013","58.0","Autres infractions à la législation sur les stupéfiants","6.0","2.0","8.0","0.0","3.0","15.0","0.0","1.0","0.0","0.0","1.0","1.0","15.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","5.0","0.0","6.0","10.0","3.0","3.0","1.0","1.0","1.0","0.0","0.0","11.0","50.0","5.0","1.0","1.0","1.0","1.0","4.0","2.0","0.0","9.0","0.0","1.0","0.0","2.0","0.0","3.0","0.0","0.0","2.0","4.0","0.0","0.0","2.0","2.0","2.0","1.0","0.0","3.0","0.0","7.0","1.0","0.0","0.0","2.0","0.0","16.0","3.0","2.0","0.0","1.0","5.0","0.0","2.0","2.0","9.0","0.0","3.0","2.0","0.0","6.0","0.0","0.0","4.0","0.0","1.0","2.0","0.0","9.0","0.0","0.0","2.0","4.0","0.0","3.0","3.0","23.0","0.0","1.0","0.0","66.0","2.0","0.0","0.0",".",".",".","."
"01/01/2013","59.0","Délits de débits de boissons et infraction à la réglementation sur l’alcool  et le tabac","1.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",".",".",".","."
"01/01/2013","60.0","Fraudes alimentaires et infractions à l’hygiène","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",".",".",".","."
"01/01/2013","61.0","Autres délits contre santé publique et la réglementation des professions médicales","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",".",".",".","."
"01/01/2013","62.0","Incendies volontaires de biens publics","2.0","2.0","0.0","1.0","0.0","5.0","0.0","0.0","0.0","1.0","2.0","1.0","1.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","1.0","2.0","0.0","1.0","10.0","2.0","0.0","4.0","0.0","0.0","6.0","3.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","1.0","4.0","2.0","2.0","3.0","2.0","0.0","2.0","0.0","3.0","1.0","1.0","0.0","0.0","2.0","2.0","0.0","2.0","0.0","1.0","3.0","2.0","1.0","0.0","0.0","0.0","0.0","8.0","6.0","2.0","1.0","1.0","3.0","4.0","4.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","2.0","3.0","1.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","3.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0",".",".",".","."
"01/01/2013","63.0","Incendies volontaires de biens privés","4.0","6.0","2.0","2.0","0.0","4.0","6.0","4.0","2.0","6.0","1.0","1.0","8.0","8.0","0.0","2.0","3.0","3.0","0.0","4.0","3.0","1.0","0.0","3.0","5.0","16.0","7.0","6.0","4.0","8.0","12.0","16.0","0.0","7.0","11.0","6.0","1.0","4.0","31.0","5.0","1.0","3.0","6.0","2.0","36.0","8.0","1.0","3.0","0.0","5.0","4.0","11.0","2.0","1.0","3.0","2.0","6.0","15.0","4.0","10.0","21.0","2.0","6.0","2.0","1.0","0.0","4.0","14.0","21.0","7.0","5.0","4.0","5.0","11.0","9.0","0.0","8.0","8.0","6.0","1.0","6.0","1.0","1.0","6.0","9.0","9.0","1.0","0.0","3.0","5.0","1.0","4.0","0.0","0.0","0.0","5.0","6.0","4.0","3.0","6.0","0.0","0.0","0.0","1.0","4.0","0.0","1.0",".",".",".","."
"01/01/2013","64.0","Attentats à l’explosif contre des biens publics","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",".",".",".","."
"01/01/2013","65.0","Attentats à l’explosif contre des biens privés","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",".",".",".","."
"01/01/2013","66.0","Destructions, dégradations de biens publics hors incendie, hors attentat","20.0","14.0","6.0","3.0","2.0","12.0","8.0","16.0","2.0","3.0","1.0","4.0","15.0","11.0","0.0","2.0","6.0","2.0","6.0","13.0","16.0","6.0","9.0","13.0","18.0","10.0","12.0","22.0","2.0","1.0","16.0","36.0","1.0","32.0","17.0","29.0","5.0","14.0","50.0","6.0","5.0","3.0","9.0","6.0","41.0","18.0","5.0","9.0","1.0","40.0","9.0","13.0","1.0","13.0","13.0","5.0","20.0","17.0","3.0","18.0","34.0","7.0","17.0","14.0","8.0","9.0","7.0","35.0","17.0","21.0","3.0","11.0","18.0","13.0","19.0","0.0","9.0","26.0","12.0","12.0","9.0","0.0","7.0","10.0","9.0","16.0","8.0","3.0","12.0","10.0","2.0","17.0","0.0","0.0","0.0","11.0","8.0","3.0","6.0","16.0","0.0","3.0","0.0","8.0","15.0","0.0","4.0",".",".",".","."
