"","Départements","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Index","Libellé","Tout département","01","02","03","04","05","06","07","08","09","10.0","11.0","12.0","13.0","14.0","15.0","16.0","17.0","18.0","19.0","21.0","22.0","23.0","24.0","25.0","26.0","27.0","28.0","29.0","2A","2B","30.0","31.0","32.0","33.0","34.0","35.0","36.0","37.0","38.0","39.0","40.0","41.0","42.0","43.0","44.0","45.0","46.0","47.0","48.0","49.0","50.0","51.0","52.0","53.0","54.0","55.0","56.0","57.0","58.0","59.0","60.0","61.0","62.0","63.0","64.0","65.0","66.0","67.0","68.0","69.0","70.0","71.0","72.0","73.0","74.0","75.0","76.0","77.0","78.0","79.0","80.0","81.0","82.0","83.0","84.0","85.0","86.0","87.0","88.0","89.0","90.0","91.0","92.0","93.0","94.0","95.0","Service à compétence national"
"","Tout index","3725588.0","23293.0","25488.0","12366.0","7350.0","5955.0","110032.0","11547.0","12539.0","5121.0","15666.0","20008.0","7322.0","184902.0","32145.0","3529.0","12702.0","32979.0","12642.0","7768.0","24994.0","20392.0","2536.0","13836.0","24036.0","26553.0","28183.0","19981.0","36060.0","7033.0","7132.0","48053.0","82555.0","5234.0","92646.0","79790.0","43006.0","8390.0","27772.0","68171.0","9102.0","18720.0","13141.0","36862.0","6713.0","74398.0","37028.0","4396.0","13385.0","1893.0","30816.0","17235.0","35910.0","8601.0","8649.0","39285.0","7489.0","28169.0","48609.0","8318.0","176703.0","44757.0","9908.0","82735.0","25612.0","28141.0","9522.0","38405.0","62172.0","36273.0","137349.0","7399.0","20399.0","20987.0","28054.0","39713.0","255560.0","74905.0","93655.0","94108.0","10993.0","27532.0","12751.0","10915.0","68643.0","37010.0","21369.0","18610.0","14025.0","14170.0","16608.0","7007.0","77685.0","103182.0","147600.0","93671.0","97411.0","1623.0"
"1.0","Règlements de compte entre malfaiteurs","86.0","1.0","6.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","15.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0","4.0","1.0","0.0","3.0","0.0","0.0","0.0","2.0","1.0","1.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","1.0","0.0","0.0","0.0","4.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","0.0","2.0","0.0","3.0","0.0","1.0","1.0","4.0","2.0","2.0","1.0","0.0"
"2.0","Homicides pour voler et à l'occasion de vols","36.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","2.0","1.0","0.0","2.0","0.0"
"3.0","Homicides pour d'autres motifs","676.0","3.0","6.0","3.0","2.0","1.0","22.0","5.0","5.0","1.0","0.0","2.0","1.0","32.0","7.0","0.0","7.0","8.0","2.0","1.0","3.0","2.0","2.0","4.0","5.0","11.0","2.0","6.0","5.0","7.0","2.0","7.0","22.0","0.0","23.0","16.0","9.0","1.0","5.0","12.0","1.0","6.0","1.0","3.0","1.0","5.0","3.0","1.0","6.0","0.0","7.0","5.0","5.0","1.0","1.0","9.0","0.0","7.0","14.0","6.0","25.0","16.0","3.0","21.0","2.0","6.0","2.0","10.0","11.0","11.0","16.0","1.0","4.0","1.0","3.0","4.0","24.0","16.0","13.0","13.0","2.0","5.0","3.0","3.0","17.0","10.0","8.0","4.0","2.0","7.0","3.0","1.0","7.0","15.0","25.0","20.0","8.0","0.0"
"4.0","Tentatives d'homicides pour voler et à l'occasion de vols","47.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","4.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","7.0","0.0","2.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","7.0","2.0","0.0","0.0"
"5.0","Tentatives homicides pour d'autres motifs","1011.0","6.0","3.0","1.0","3.0","2.0","12.0","2.0","2.0","0.0","1.0","5.0","1.0","37.0","13.0","1.0","5.0","2.0","0.0","2.0","9.0","7.0","0.0","7.0","8.0","6.0","14.0","6.0","18.0","16.0","13.0","14.0","17.0","2.0","15.0","15.0","3.0","1.0","7.0","19.0","2.0","5.0","0.0","14.0","2.0","14.0","7.0","3.0","2.0","0.0","16.0","2.0","9.0","4.0","0.0","9.0","0.0","3.0","6.0","6.0","25.0","20.0","1.0","20.0","7.0","10.0","1.0","9.0","30.0","7.0","51.0","2.0","3.0","6.0","11.0","14.0","87.0","9.0","22.0","21.0","4.0","6.0","2.0","4.0","20.0","9.0","6.0","4.0","7.0","3.0","3.0","6.0","47.0","36.0","59.0","25.0","15.0","0.0"
"6.0","Coups et blessures volontaires suivis de mort","182.0","2.0","3.0","0.0","0.0","0.0","6.0","1.0","2.0","0.0","1.0","1.0","0.0","8.0","0.0","0.0","1.0","4.0","1.0","0.0","2.0","1.0","1.0","1.0","0.0","3.0","3.0","0.0","4.0","0.0","0.0","4.0","5.0","1.0","2.0","2.0","4.0","0.0","2.0","4.0","0.0","1.0","0.0","1.0","0.0","3.0","3.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","2.0","3.0","0.0","11.0","6.0","1.0","18.0","2.0","2.0","0.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","0.0","0.0","10.0","1.0","1.0","3.0","0.0","6.0","0.0","0.0","1.0","2.0","1.0","2.0","0.0","2.0","2.0","0.0","4.0","1.0","4.0","2.0","5.0","0.0"
