"","Départements","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Index","Libellé","Tout département","01","02","03","04","05","06","07","08","09","10.0","11.0","12.0","13.0","14.0","15.0","16.0","17.0","18.0","19.0","21.0","22.0","23.0","24.0","25.0","26.0","27.0","28.0","29.0","2A","2B","30.0","31.0","32.0","33.0","34.0","35.0","36.0","37.0","38.0","39.0","40.0","41.0","42.0","43.0","44.0","45.0","46.0","47.0","48.0","49.0","50.0","51.0","52.0","53.0","54.0","55.0","56.0","57.0","58.0","59.0","60.0","61.0","62.0","63.0","64.0","65.0","66.0","67.0","68.0","69.0","70.0","71.0","72.0","73.0","74.0","75.0","76.0","77.0","78.0","79.0","80.0","81.0","82.0","83.0","84.0","85.0","86.0","87.0","88.0","89.0","90.0","91.0","92.0","93.0","94.0","95.0","Service à compétence national"
"","Tout index","4113882.0","27218.0","28377.0","15099.0","7973.0","7402.0","115016.0","11391.0","15531.0","6394.0","18694.0","21575.0","8175.0","188956.0","37785.0","3876.0","14460.0","37902.0","15952.0","9246.0","27090.0","22586.0","3783.0","15141.0","28422.0","32119.0","31663.0","22824.0","40725.0","7885.0","9354.0","50466.0","79363.0","5866.0","96725.0","86737.0","48277.0","10125.0","34972.0","77652.0","10099.0","18253.0","14072.0","40597.0","6640.0","82045.0","42243.0","5698.0","15592.0","2566.0","34692.0","19476.0","37175.0","10556.0","9867.0","43507.0","9032.0","29728.0","57510.0","10328.0","189308.0","55168.0","9944.0","94729.0","30138.0","32557.0","11503.0","39407.0","72307.0","45726.0","142973.0","8925.0","23434.0","24730.0","30182.0","43255.0","300786.0","77660.0","95164.0","103513.0","10841.0","32318.0","15044.0","11022.0","78935.0","45761.0","24313.0","19657.0","15122.0","15685.0","19593.0","7881.0","82885.0","116929.0","141288.0","103732.0","112923.0","6071.0"
"1.0","Règlements de compte entre malfaiteurs","144.0","0.0","1.0","3.0","0.0","0.0","4.0","0.0","1.0","1.0","0.0","2.0","1.0","14.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","4.0","0.0","0.0","3.0","1.0","4.0","1.0","0.0","5.0","3.0","0.0","0.0","0.0","11.0","0.0","1.0","0.0","1.0","0.0","1.0","1.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","2.0","8.0","0.0","3.0","1.0","0.0","0.0","3.0","3.0","1.0","3.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","4.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","2.0","0.0","0.0","1.0","1.0","0.0","1.0","2.0","3.0","0.0","2.0","23.0"
"2.0","Homicides pour voler et à l'occasion de vols","50.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","2.0","3.0","0.0","0.0","0.0","0.0","0.0","2.0","3.0","1.0","0.0","0.0","1.0","1.0","2.0","0.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","4.0","3.0","2.0","0.0"
"3.0","Homicides pour d'autres motifs","835.0","8.0","11.0","7.0","3.0","0.0","28.0","1.0","4.0","4.0","2.0","8.0","6.0","48.0","9.0","0.0","3.0","7.0","0.0","2.0","4.0","5.0","0.0","6.0","8.0","14.0","5.0","5.0","4.0","7.0","9.0","12.0","9.0","0.0","23.0","16.0","8.0","5.0","8.0","13.0","0.0","3.0","1.0","5.0","0.0","12.0","11.0","2.0","6.0","0.0","5.0","3.0","7.0","1.0","4.0","7.0","2.0","13.0","11.0","11.0","29.0","12.0","3.0","23.0","5.0","2.0","2.0","9.0","22.0","10.0","21.0","5.0","3.0","6.0","4.0","14.0","26.0","9.0","13.0","14.0","5.0","7.0","3.0","1.0","23.0","8.0","1.0","3.0","4.0","1.0","3.0","1.0","14.0","34.0","42.0","16.0","21.0","0.0"
"4.0","Tentatives d'homicides pour voler et à l'occasion de vols","108.0","1.0","1.0","1.0","1.0","0.0","3.0","1.0","0.0","1.0","0.0","0.0","0.0","8.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","3.0","1.0","0.0","3.0","0.0","0.0","3.0","2.0","0.0","0.0","0.0","5.0","0.0","1.0","2.0","0.0","1.0","0.0","1.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","3.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","7.0","1.0","8.0","2.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","1.0","0.0","2.0","0.0","0.0","4.0","1.0","5.0","6.0","5.0","0.0"
"5.0","Tentatives homicides pour d'autres motifs","1188.0","3.0","7.0","10.0","9.0","1.0","34.0","1.0","1.0","2.0","2.0","7.0","9.0","59.0","7.0","1.0","7.0","10.0","3.0","0.0","13.0","2.0","1.0","4.0","9.0","6.0","7.0","15.0","9.0","4.0","10.0","20.0","13.0","1.0","25.0","31.0","2.0","1.0","7.0","29.0","4.0","7.0","3.0","16.0","1.0","13.0","6.0","5.0","1.0","0.0","1.0","4.0","12.0","2.0","2.0","9.0","1.0","6.0","9.0","5.0","50.0","17.0","0.0","34.0","7.0","1.0","7.0","11.0","20.0","2.0","21.0","15.0","4.0","11.0","2.0","12.0","59.0","7.0","43.0","31.0","2.0","5.0","10.0","5.0","18.0","11.0","2.0","3.0","6.0","4.0","6.0","3.0","49.0","65.0","86.0","42.0","28.0","0.0"
"6.0","Coups et blessures volontaires suivis de mort","173.0","1.0","3.0","0.0","0.0","0.0","4.0","1.0","0.0","0.0","1.0","4.0","1.0","3.0","0.0","0.0","0.0","1.0","1.0","1.0","1.0","3.0","1.0","2.0","3.0","0.0","1.0","0.0","1.0","0.0","0.0","6.0","0.0","0.0","3.0","2.0","3.0","1.0","2.0","0.0","0.0","1.0","0.0","0.0","0.0","2.0","3.0","0.0","2.0","1.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","2.0","1.0","2.0","12.0","3.0","1.0","11.0","1.0","0.0","0.0","1.0","6.0","1.0","5.0","1.0","0.0","1.0","1.0","2.0","14.0","3.0","3.0","6.0","0.0","3.0","1.0","0.0","6.0","9.0","1.0","0.0","0.0","1.0","0.0","0.0","2.0","2.0","5.0","1.0","3.0","0.0"
