"","Départements","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Index","Libellé","Tout département","01","02","03","04","05","06","07","08","09","10.0","11.0","12.0","13.0","14.0","15.0","16.0","17.0","18.0","19.0","21.0","22.0","23.0","24.0","25.0","26.0","27.0","28.0","29.0","2A","2B","30.0","31.0","32.0","33.0","34.0","35.0","36.0","37.0","38.0","39.0","40.0","41.0","42.0","43.0","44.0","45.0","46.0","47.0","48.0","49.0","50.0","51.0","52.0","53.0","54.0","55.0","56.0","57.0","58.0","59.0","60.0","61.0","62.0","63.0","64.0","65.0","66.0","67.0","68.0","69.0","70.0","71.0","72.0","73.0","74.0","75.0","76.0","77.0","78.0","79.0","80.0","81.0","82.0","83.0","84.0","85.0","86.0","87.0","88.0","89.0","90.0","91.0","92.0","93.0","94.0","95.0","Service à compétence national"
"","Tout index","3521256.0","22959.0","25315.0","12119.0","6939.0","5348.0","99106.0","10902.0","11095.0","5219.0","14370.0","21249.0","7233.0","174583.0","30225.0","3097.0","13543.0","32481.0","12204.0","7988.0","22861.0","19919.0","2184.0","13747.0","22663.0","26851.0","25631.0","17528.0","33750.0","6631.0","7395.0","46974.0","78981.0","5541.0","88528.0","77859.0","39869.0","7045.0","25688.0","65352.0","8726.0","16010.0","13345.0","35802.0","5944.0","70214.0","32371.0","4637.0","12907.0","2080.0","28222.0","15539.0","33183.0","8714.0","8617.0","36202.0","7019.0","27112.0","47798.0","7524.0","167494.0","44052.0","10739.0","75966.0","25566.0","27977.0","9361.0","34285.0","51845.0","33611.0","120467.0","7763.0","18683.0","19824.0","26961.0","38065.0","235281.0","69371.0","86684.0","89772.0","11939.0","27557.0","13886.0","11441.0","63713.0","39068.0","21099.0","17137.0","14351.0","14806.0","15999.0","6419.0","71561.0","96690.0","143732.0","91374.0","93323.0","456.0"
"1.0","Règlements de compte entre malfaiteurs","49.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","16.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","4.0","6.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","4.0","0.0","0.0","0.0"
"2.0","Homicides pour voler et à l'occasion de vols","27.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","3.0","0.0","0.0","0.0"
"3.0","Homicides pour d'autres motifs","542.0","6.0","6.0","1.0","2.0","1.0","15.0","2.0","3.0","3.0","1.0","3.0","0.0","26.0","6.0","0.0","9.0","4.0","0.0","2.0","2.0","1.0","3.0","4.0","1.0","1.0","7.0","6.0","7.0","13.0","4.0","5.0","12.0","2.0","15.0","11.0","5.0","3.0","3.0","5.0","2.0","4.0","0.0","8.0","2.0","5.0","4.0","1.0","2.0","0.0","5.0","6.0","5.0","1.0","1.0","6.0","2.0","3.0","12.0","3.0","24.0","5.0","0.0","18.0","3.0","7.0","2.0","6.0","8.0","10.0","17.0","1.0","2.0","10.0","2.0","4.0","21.0","8.0","4.0","2.0","1.0","11.0","4.0","0.0","10.0","4.0","6.0","2.0","2.0","1.0","0.0","0.0","13.0","10.0","27.0","17.0","8.0","0.0"
"4.0","Tentatives d'homicides pour voler et à l'occasion de vols","44.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","4.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","6.0","4.0","2.0","0.0"
"5.0","Tentatives homicides pour d'autres motifs","904.0","5.0","3.0","7.0","3.0","0.0","18.0","1.0","0.0","1.0","5.0","1.0","4.0","57.0","7.0","1.0","4.0","8.0","0.0","1.0","3.0","2.0","1.0","1.0","7.0","8.0","1.0","4.0","7.0","15.0","6.0","10.0","29.0","0.0","14.0","17.0","6.0","3.0","4.0","20.0","0.0","3.0","1.0","8.0","1.0","21.0","4.0","0.0","3.0","1.0","8.0","6.0","5.0","3.0","1.0","7.0","0.0","12.0","11.0","3.0","37.0","7.0","1.0","13.0","3.0","4.0","0.0","6.0","7.0","6.0","18.0","4.0","6.0","2.0","8.0","6.0","69.0","14.0","17.0","18.0","3.0","6.0","4.0","5.0","24.0","26.0","4.0","1.0","2.0","1.0","3.0","3.0","46.0","21.0","51.0","38.0","38.0","0.0"
"6.0","Coups et blessures volontaires suivis de mort","137.0","1.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","0.0","0.0","0.0","0.0","8.0","2.0","1.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","0.0","2.0","4.0","0.0","3.0","1.0","0.0","0.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","3.0","1.0","0.0","1.0","0.0","1.0","1.0","2.0","0.0","0.0","4.0","1.0","1.0","2.0","0.0","9.0","1.0","0.0","4.0","1.0","4.0","1.0","2.0","4.0","1.0","1.0","2.0","0.0","1.0","2.0","2.0","11.0","3.0","3.0","1.0","0.0","2.0","0.0","1.0","2.0","0.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","4.0","4.0","2.0","2.0","0.0"
