"","Départements","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Index","Libellé","Tout département","01","02","03","04","05","06","07","08","09","10.0","11.0","12.0","13.0","14.0","15.0","16.0","17.0","18.0","19.0","21.0","22.0","23.0","24.0","25.0","26.0","27.0","28.0","29.0","2A","2B","30.0","31.0","32.0","33.0","34.0","35.0","36.0","37.0","38.0","39.0","40.0","41.0","42.0","43.0","44.0","45.0","46.0","47.0","48.0","49.0","50.0","51.0","52.0","53.0","54.0","55.0","56.0","57.0","58.0","59.0","60.0","61.0","62.0","63.0","64.0","65.0","66.0","67.0","68.0","69.0","70.0","71.0","72.0","73.0","74.0","75.0","76.0","77.0","78.0","79.0","80.0","81.0","82.0","83.0","84.0","85.0","86.0","87.0","88.0","89.0","90.0","91.0","92.0","93.0","94.0","95.0","Service à compétence national"
"","Tout index","3589293.0","22453.0","25717.0","11728.0","6941.0","5998.0","104570.0","10698.0","11490.0","5228.0","14753.0","19305.0","8006.0","180082.0","31510.0","3284.0","13270.0","30717.0","11485.0","7995.0","22729.0","20566.0","2401.0","13492.0","21988.0","25962.0","27351.0","18717.0","33817.0","6794.0","7484.0","47167.0","83747.0","5837.0","88947.0","73702.0","42073.0","7615.0","26140.0","65801.0","8428.0","15471.0","13113.0","33389.0","5625.0","71183.0","34742.0","4372.0","12890.0","1948.0","30235.0","16719.0","33338.0","8987.0","8360.0","37910.0","7064.0","27259.0","48340.0","8052.0","169462.0","43827.0","10029.0","81424.0","25215.0","28226.0","9586.0","33533.0","58376.0","35123.0","124291.0","7284.0","20039.0","20956.0","27333.0","38251.0","245596.0","71835.0","89348.0","88326.0","10817.0","28288.0","13159.0","10957.0","64851.0","36623.0","20004.0","17746.0","14332.0","14851.0","15502.0","6528.0","76322.0","97670.0","148171.0","95011.0","94953.0","463.0"
"1.0","Règlements de compte entre malfaiteurs","58.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","7.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","1.0","2.0","0.0","2.0","0.0","0.0","0.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","3.0","0.0","2.0","1.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","2.0","1.0","0.0","1.0","0.0","0.0","2.0","0.0","1.0","0.0","0.0"
"2.0","Homicides pour voler et à l'occasion de vols","35.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","8.0","2.0","0.0","0.0","0.0","0.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","2.0","1.0","0.0","0.0"
"3.0","Homicides pour d'autres motifs","672.0","12.0","5.0","2.0","2.0","1.0","26.0","1.0","2.0","3.0","3.0","5.0","2.0","27.0","7.0","1.0","10.0","9.0","0.0","3.0","5.0","7.0","0.0","1.0","3.0","8.0","8.0","4.0","9.0","3.0","4.0","15.0","12.0","0.0","18.0","12.0","5.0","2.0","2.0","26.0","1.0","3.0","3.0","3.0","4.0","11.0","8.0","1.0","9.0","0.0","2.0","1.0","10.0","3.0","0.0","8.0","1.0","4.0","8.0","3.0","22.0","12.0","4.0","12.0","8.0","5.0","7.0","10.0","8.0","12.0","12.0","2.0","4.0","4.0","4.0","6.0","27.0","17.0","14.0","9.0","2.0","5.0","3.0","4.0","15.0","8.0","4.0","3.0","4.0","3.0","2.0","0.0","10.0","9.0","33.0","14.0","6.0","0.0"
"4.0","Tentatives d'homicides pour voler et à l'occasion de vols","61.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","3.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","9.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","3.0","0.0","0.0","0.0","3.0","1.0","5.0","4.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","2.0","0.0","0.0","1.0","3.0","4.0","0.0","0.0","0.0"
"5.0","Tentatives homicides pour d'autres motifs","979.0","11.0","0.0","7.0","0.0","0.0","15.0","3.0","6.0","3.0","2.0","1.0","2.0","57.0","10.0","0.0","1.0","8.0","5.0","2.0","8.0","6.0","1.0","4.0","7.0","13.0","2.0","9.0","12.0","4.0","7.0","9.0","14.0","4.0","15.0","26.0","10.0","1.0","8.0","15.0","2.0","1.0","2.0","10.0","4.0","12.0","11.0","4.0","5.0","0.0","13.0","5.0","6.0","2.0","1.0","9.0","2.0","6.0","5.0","2.0","36.0","11.0","0.0","15.0","4.0","8.0","1.0","8.0","11.0","24.0","37.0","2.0","0.0","3.0","6.0","3.0","78.0","12.0","17.0","30.0","1.0","6.0","6.0","2.0","17.0","8.0","1.0","2.0","4.0","5.0","5.0","3.0","70.0","25.0","63.0","26.0","19.0","0.0"
"6.0","Coups et blessures volontaires suivis de mort","167.0","0.0","3.0","2.0","1.0","1.0","4.0","0.0","1.0","2.0","1.0","3.0","1.0","3.0","4.0","0.0","0.0","2.0","1.0","0.0","3.0","1.0","1.0","0.0","1.0","1.0","2.0","1.0","4.0","0.0","0.0","5.0","2.0","0.0","3.0","4.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0","2.0","0.0","3.0","0.0","1.0","2.0","0.0","2.0","1.0","3.0","1.0","0.0","2.0","0.0","4.0","2.0","1.0","9.0","5.0","2.0","5.0","1.0","1.0","2.0","1.0","1.0","0.0","6.0","1.0","0.0","1.0","0.0","5.0","5.0","5.0","6.0","0.0","2.0","2.0","0.0","0.0","3.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","7.0","4.0","4.0","1.0","1.0","0.0"
