"","Départements","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Index","Libellé","Tout département","01","02","03","04","05","06","07","08","09","10.0","11.0","12.0","13.0","14.0","15.0","16.0","17.0","18.0","19.0","21.0","22.0","23.0","24.0","25.0","26.0","27.0","28.0","29.0","2A","2B","30.0","31.0","32.0","33.0","34.0","35.0","36.0","37.0","38.0","39.0","40.0","41.0","42.0","43.0","44.0","45.0","46.0","47.0","48.0","49.0","50.0","51.0","52.0","53.0","54.0","55.0","56.0","57.0","58.0","59.0","60.0","61.0","62.0","63.0","64.0","65.0","66.0","67.0","68.0","69.0","70.0","71.0","72.0","73.0","74.0","75.0","76.0","77.0","78.0","79.0","80.0","81.0","82.0","83.0","84.0","85.0","86.0","87.0","88.0","89.0","90.0","91.0","92.0","93.0","94.0","95.0","Service à compétence national"
"","Tout index","3558329.0","22273.0","26659.0","12398.0","6915.0","5761.0","102499.0","11427.0","12109.0","5249.0","14420.0","20745.0","7768.0","180414.0","30608.0","3272.0","13824.0","31579.0","12877.0","8704.0","23471.0","19290.0","2354.0","13604.0","22329.0","26997.0","27033.0","18356.0","35338.0","6672.0","7365.0","46335.0","78906.0","5541.0","85283.0","78543.0","37894.0","7319.0","26884.0","65948.0","8516.0","15619.0","13873.0","36074.0","6164.0","72063.0","32664.0","4766.0","12654.0","2158.0","29880.0","16327.0","34651.0","9081.0","8675.0","36961.0","7210.0","26604.0","48860.0","7950.0","168490.0","43050.0","10005.0","80266.0","25972.0","28221.0","9780.0","34906.0","52806.0","32787.0","121325.0","8225.0","19405.0","20562.0","27065.0","38598.0","238930.0","71102.0","87024.0","88618.0","11764.0","28164.0","13170.0","10612.0","62698.0","38270.0","20612.0","17873.0","15058.0","14246.0","16372.0","6734.0","75830.0","94300.0","142943.0","92579.0","93797.0","457.0"
"1.0","Règlements de compte entre malfaiteurs","126.0","1.0","2.0","0.0","2.0","0.0","3.0","1.0","1.0","0.0","0.0","2.0","0.0","16.0","1.0","0.0","1.0","2.0","0.0","3.0","0.0","3.0","0.0","0.0","1.0","2.0","0.0","0.0","4.0","2.0","3.0","2.0","3.0","0.0","3.0","1.0","1.0","0.0","0.0","4.0","0.0","1.0","1.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","2.0","3.0","0.0","1.0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","0.0","1.0","4.0","0.0","0.0","0.0","1.0","1.0","1.0","2.0","3.0","2.0","4.0","1.0","0.0","0.0","10.0","2.0","0.0","0.0","1.0","1.0","0.0","1.0","2.0","3.0","2.0","0.0","2.0","0.0"
"2.0","Homicides pour voler et à l'occasion de vols","30.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","0.0","0.0","0.0","0.0","0.0","4.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0"
"3.0","Homicides pour d'autres motifs","643.0","4.0","6.0","3.0","1.0","0.0","22.0","5.0","1.0","4.0","2.0","6.0","2.0","31.0","6.0","0.0","9.0","9.0","4.0","1.0","6.0","6.0","0.0","0.0","7.0","6.0","4.0","4.0","3.0","11.0","7.0","4.0","12.0","1.0","20.0","21.0","3.0","0.0","3.0","16.0","3.0","4.0","7.0","4.0","0.0","10.0","10.0","7.0","5.0","1.0","2.0","6.0","5.0","0.0","1.0","3.0","2.0","5.0","12.0","1.0","20.0","9.0","2.0","14.0","6.0","2.0","1.0","7.0","16.0","9.0","20.0","3.0","7.0","2.0","6.0","10.0","28.0","10.0","12.0","6.0","3.0","8.0","2.0","3.0","15.0","4.0","8.0","2.0","2.0","4.0","4.0","2.0","10.0","10.0","20.0","11.0","7.0","0.0"
"4.0","Tentatives d'homicides pour voler et à l'occasion de vols","61.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","2.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","4.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","7.0","3.0","0.0","0.0"
"5.0","Tentatives homicides pour d'autres motifs","999.0","13.0","5.0","5.0","0.0","0.0","26.0","2.0","3.0","2.0","2.0","1.0","1.0","64.0","7.0","1.0","3.0","11.0","1.0","0.0","13.0","1.0","0.0","7.0","8.0","8.0","4.0","5.0","8.0","9.0","10.0","16.0","14.0","0.0","21.0","30.0","5.0","1.0","7.0","14.0","2.0","8.0","3.0","18.0","1.0","15.0","7.0","4.0","8.0","0.0","8.0","4.0","6.0","1.0","3.0","10.0","1.0","3.0","8.0","1.0","24.0","9.0","5.0","15.0","3.0","2.0","5.0","5.0","7.0","9.0","25.0","3.0","7.0","2.0","3.0","4.0","88.0","16.0","25.0","22.0","7.0","7.0","2.0","7.0","17.0","7.0","5.0","1.0","2.0","6.0","8.0","0.0","52.0","29.0","47.0","42.0","42.0","0.0"
"6.0","Coups et blessures volontaires suivis de mort","182.0","4.0","4.0","2.0","0.0","1.0","8.0","1.0","1.0","0.0","4.0","4.0","0.0","6.0","0.0","0.0","0.0","5.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","1.0","1.0","0.0","3.0","2.0","1.0","4.0","4.0","0.0","4.0","2.0","2.0","1.0","0.0","0.0","3.0","2.0","0.0","0.0","1.0","5.0","3.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","2.0","3.0","1.0","1.0","3.0","0.0","9.0","1.0","1.0","11.0","2.0","0.0","0.0","2.0","1.0","0.0","4.0","1.0","0.0","2.0","3.0","2.0","12.0","5.0","5.0","4.0","1.0","3.0","0.0","0.0","1.0","2.0","0.0","2.0","1.0","1.0","2.0","0.0","2.0","1.0","1.0","3.0","2.0","0.0"
