"dat","infract","Désignation de l'infraction","Ain","Aisne","Allier","Alpes-de-Haute-Provence","Hautes-Alpes","Alpes-Maritimes","Ardèche","Ardennes","Ariège","Aube","Aude","Aveyron","Bouches-du-Rhône","Calvados","Cantal","Charente","Charente-Maritime","Cher","Corrèze","Côte-d’Or","Côtes-d'Armor","Creuse","Dordogne","Doubs","Drôme","Eure","Eure-et-Loir","Finistère","Corse du Sud","Haute Corse","Gard","Haute-Garonne","Gers","Gironde","Hérault","Ille-et-Vilaine","Indre","Indre-et-Loire","Isère","Jura","Landes","Loir-et-Cher","Loire","Haute-Loire","Loire-Atlantique","Loiret","Lot","Lot-et-Garonne","Lozère","Maine-et-Loire","Manche","Marne","Haute-Marne","Mayenne","Meurthe-et-Moselle","Meuse","Morbihan","Moselle","Nièvre","Nord","Oise","Orne","Pas-de-Calais","Puy-de-Dôme","Pyrénées-Atlantiques","Hautes-Pyrénées","Pyrénées-Orientales","Bas-Rhin","Haut-Rhin","Rhône","Haute-Saône","Saône-et-Loire","Sarthe","Savoie","Haute-Savoie","Paris","Seine-Maritime","Seine-et-Marne","Yvelines","Deux-Sèvres","Somme","Tarn","Tarn-et-Garonne","Var","Vaucluse","Vendée","Vienne","Haute-Vienne","Vosges","Yonne","Territoire-de-Belfort","Essonne","Hauts-de-Seine","Seine-St-Denis","Val-de-Marne","Val-d’Oise","Guadeloupe","Martinique","Guyane","Réunion","Saint Pierre et Miquelon","Mayotte","Wallis et Futuna","Polynésie Française","Nouvelle Calédonie","9G","9H","AC","AE","AT","CJ"
"01/01/2013","76.0","Délits des courses et des jeux","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0",".","0.0",".","3.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0"
"01/01/2013","77.0","Délits d'interdiction de séjour et de paraître","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2013","78.0","Destructions, cruautés et autres délits envers les animaux","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","2.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","2.0","0.0","5.0","2.0","0.0","5.0","1.0","2.0","0.0","1.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","1.0","4.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","1.0","3.0","2.0","0.0","0.0","0.0","0.0",".","0.0",".","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2013","79.0","Atteintes à l’environnement","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","3.0","0.0","0.0","4.0","1.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2013","80.0","Chasse et pêche","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2013","81.0","Faux documents d’identité","3.0","0.0","1.0","0.0","1.0","16.0","0.0","0.0","0.0","1.0","1.0","0.0","16.0","6.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","11.0","7.0","0.0","8.0","10.0","7.0","1.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","3.0","1.0","0.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","3.0","0.0","0.0","8.0","0.0","14.0","8.0","0.0","43.0","3.0","16.0","0.0","23.0","4.0","1.0","10.0","0.0","0.0","1.0","24.0","7.0","44.0","3.0","19.0","5.0","0.0","0.0","0.0","0.0","6.0","6.0","0.0","2.0","7.0","0.0","0.0","0.0","10.0","6.0","14.0","9.0","36.0","0.0","0.0","5.0","0.0",".","19.0",".","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0"
"01/01/2013","82.0","Faux documents concernant la circulation des véhicules","5.0","0.0","1.0","0.0","1.0","5.0","0.0","0.0","0.0","0.0","0.0","2.0","4.0","4.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","6.0","0.0","8.0","3.0","12.0","2.0","0.0","8.0","0.0","1.0","1.0","1.0","0.0","5.0","6.0","0.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","4.0","0.0","0.0","8.0","0.0","19.0","2.0","0.0","6.0","3.0","1.0","0.0","10.0","6.0","0.0","11.0","0.0","0.0","0.0","3.0","4.0","30.0","7.0","5.0","8.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","8.0","7.0","19.0","8.0","14.0","0.0","0.0","1.0","0.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2013","83.0","Autres faux documents administratifs","1.0","0.0","0.0","0.0","0.0","7.0","0.0","0.0","0.0","0.0","1.0","0.0","3.0","1.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","6.0","4.0","1.0","0.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","3.0","0.0","0.0","7.0","0.0","6.0","1.0","1.0","2.0","0.0","2.0","0.0","14.0","28.0","0.0","10.0","0.0","0.0","1.0","10.0","2.0","19.0","3.0","4.0","7.0","0.0","1.0","0.0","0.0","5.0","1.0","0.0","1.0","0.0","0.0","0.0","2.0","6.0","6.0","21.0","6.0","2.0","0.0","1.0","2.0","0.0",".","0.0",".","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0"
"01/01/2013","84.0","Faux en écriture publique et authentique","0.0","1.0","1.0","0.0","1.0","8.0","0.0","0.0","0.0","1.0","2.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","3.0","0.0","2.0","5.0","0.0","0.0","2.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","5.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","11.0","1.0","0.0","3.0","2.0","3.0","0.0","1.0","30.0","1.0","15.0","0.0","0.0","0.0","3.0","0.0","2.0","1.0","2.0","3.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","2.0","4.0","3.0","5.0","0.0","0.0","0.0","0.0","1.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2013","85.0","Autres faux en écriture","4.0","1.0","2.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","18.0","4.0","0.0","0.0","3.0","0.0","0.0","2.0","0.0","0.0","3.0","1.0","1.0","2.0","1.0","0.0","2.0","1.0","4.0","9.0","1.0","11.0","6.0","0.0","1.0","1.0","6.0","0.0","0.0","4.0","4.0","0.0","6.0","5.0","0.0","2.0","1.0","1.0","0.0","1.0","1.0","1.0","3.0","0.0","0.0","1.0","0.0","12.0","1.0","1.0","6.0","3.0","4.0","3.0","3.0","4.0","2.0","21.0","0.0","2.0","4.0","0.0","6.0","29.0","6.0","14.0","14.0","0.0","2.0","2.0","4.0","5.0","3.0","2.0","0.0","3.0","0.0","1.0","0.0","7.0","12.0","24.0","5.0","13.0","3.0","1.0","0.0","3.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2013","86.0","Fausse monnaie","1.0","1.0","0.0","0.0","1.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","4.0","1.0","0.0","2.0","1.0","1.0","0.0","0.0","2.0","2.0","4.0","0.0","0.0","0.0","0.0","0.0","11.0","0.0","3.0","8.0","0.0","2.0","0.0","1.0","2.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","5.0","1.0","1.0","3.0","6.0","0.0","0.0","0.0","1.0",".","1.0",".","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2013","87.0","Contrefaçons et fraudes industrielles et commerciales","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","2.0","0.0","3.0","0.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","0.0","2.0","13.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","1.0","2.0","23.0","0.0","0.0","0.0","0.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2013","88.0","Contrefaçons littéraires et artistiques","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","15.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0"
"01/01/2013","89.0","Falsification et usages de chèques volés","5.0","22.0","10.0","5.0","5.0","65.0","11.0","1.0","17.0","10.0","7.0","14.0","145.0","10.0","1.0","54.0","48.0","6.0","4.0","9.0","15.0","1.0","32.0","21.0","33.0","13.0","5.0","27.0","0.0","6.0","42.0","21.0","9.0","48.0","36.0","34.0","74.0","19.0","39.0","3.0","7.0","5.0","66.0","5.0","43.0","63.0","14.0","2.0","0.0","15.0","8.0","15.0","8.0","10.0","57.0","0.0","20.0","39.0","4.0","122.0","9.0","5.0","95.0","32.0","80.0","2.0","9.0","12.0","48.0","88.0","1.0","30.0","8.0","36.0","5.0","311.0","133.0","121.0","137.0","10.0","61.0","8.0","5.0","100.0","22.0","15.0","4.0","22.0","9.0","8.0","3.0","45.0","198.0","123.0","83.0","80.0","14.0","8.0","7.0","9.0",".","1.0",".","0.0","23.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2013","90.0","Falsification et usages de cartes de crédit*","6.0","9.0","6.0","4.0","13.0","139.0","4.0","2.0","0.0","10.0","11.0","2.0","305.0","14.0","0.0","6.0","10.0","9.0","3.0","15.0","6.0","0.0","3.0","12.0","23.0","7.0","10.0","17.0","0.0","0.0","22.0","86.0","3.0","19.0","36.0","23.0","1.0","0.0","67.0","3.0","2.0","9.0","21.0","4.0","18.0","19.0","5.0","8.0","0.0","25.0","4.0","4.0","5.0","2.0","29.0","2.0","8.0","13.0","0.0","128.0","29.0","2.0","44.0","17.0","19.0","7.0","22.0","26.0","5.0","142.0","3.0","14.0","18.0","15.0","16.0","481.0","53.0","109.0","89.0","4.0","12.0","3.0","6.0","89.0","36.0","6.0","6.0","11.0","3.0","6.0","4.0","65.0","253.0","181.0","114.0","109.0","5.0","31.0","5.0","1.0",".","0.0",".","1.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2013","91.0","Escroqueries et abus de confiance*","31.0","54.0","45.0","10.0","16.0","242.0","6.0","13.0","8.0","30.0","30.0","14.0","351.0","50.0","1.0","22.0","70.0","15.0","20.0","48.0","20.0","7.0","23.0","69.0","50.0","43.0","49.0","50.0","13.0","10.0","73.0","148.0","9.0","197.0","234.0","72.0","7.0","50.0","97.0","23.0","24.0","44.0","82.0","11.0","208.0","111.0","4.0","26.0","3.0","69.0","20.0","71.0","4.0","14.0","103.0","11.0","38.0","144.0","2.0","349.0","40.0","24.0","183.0","56.0","52.0","30.0","26.0","103.0","64.0","381.0","9.0","46.0","43.0","19.0","32.0","876.0","169.0","268.0","323.0","17.0","48.0","28.0","17.0","160.0","67.0","13.0","45.0","33.0","16.0","27.0","15.0","200.0","543.0","396.0","375.0","266.0","49.0","26.0","8.0","58.0",".","6.0",".","10.0","6.0","0.0","0.0","0.0","1.0","0.0","0.0"
"01/01/2013","92.0","Infractions à la législation sur les chèques","0.0","2.0","2.0","0.0","0.0","4.0","0.0","1.0","0.0","0.0","8.0","0.0","2.0","7.0","0.0","0.0","2.0","0.0","0.0","5.0","0.0","0.0","0.0","23.0","0.0","1.0","0.0","8.0","1.0","0.0","17.0","2.0","0.0","10.0","4.0","1.0","0.0","2.0","1.0","0.0","1.0","8.0","24.0","0.0","2.0","0.0","2.0","3.0","0.0","0.0","0.0","1.0","0.0","2.0","0.0","0.0","1.0","18.0","1.0","56.0","0.0","2.0","4.0","4.0","2.0","1.0","0.0","3.0","2.0","2.0","0.0","0.0","0.0","0.0","1.0","3.0","4.0","9.0","3.0","3.0","14.0","0.0","1.0","2.0","2.0","0.0","1.0","1.0","2.0","0.0","0.0","27.0","7.0","9.0","5.0","2.0","1.0","1.0","0.0","2.0",".","0.0",".","0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2013","93.0","Travail clandestin","2.0","2.0","0.0","0.0","1.0","20.0","0.0","0.0","0.0","0.0","8.0","0.0","49.0","2.0","1.0","2.0","2.0","0.0","0.0","5.0","2.0","0.0","0.0","1.0","1.0","1.0","0.0","2.0","0.0","1.0","5.0","6.0","0.0","5.0","9.0","4.0","0.0","2.0","18.0","1.0","0.0","1.0","4.0","0.0","3.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","2.0","2.0","0.0","1.0","14.0","0.0","21.0","5.0","2.0","7.0","3.0","2.0","2.0","3.0","12.0","11.0","11.0","1.0","3.0","1.0","3.0","3.0","76.0","9.0","10.0","8.0","0.0","2.0","0.0","1.0","10.0","9.0","0.0","1.0","0.0","0.0","1.0","0.0","8.0","1.0","25.0","13.0","12.0","8.0","4.0","16.0","3.0",".","2.0",".","0.0","24.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2013","94.0","Emploi d’étranger sans titre de travail","3.0","0.0","0.0","0.0","2.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","16.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2.0","1.0","5.0","2.0","0.0","3.0","5.0","3.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","4.0","0.0","8.0","2.0","0.0","0.0","0.0","2.0","0.0","3.0","8.0","3.0","8.0","0.0","0.0","0.0","3.0","3.0","37.0","2.0","5.0","5.0","0.0","0.0","0.0","0.0","3.0","5.0","0.0","0.0","3.0","0.0","0.0","0.0","1.0","1.0","12.0","1.0","5.0","4.0","4.0","12.0","1.0",".","8.0",".","0.0","2.0","0.0","2.0","0.0","0.0","0.0","0.0"
"01/01/2013","95.0","Marchandage - prêt de main d’œuvre","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2013","98.0","Banqueroutes, abus de biens sociaux et autres délits de société","0.0","0.0","1.0","0.0","0.0","7.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","3.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","4.0","0.0","0.0","4.0","0.0","0.0","4.0","2.0","1.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","2.0","2.0","0.0","2.0","0.0","0.0","0.0","15.0","0.0","2.0","3.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","3.0","1.0","4.0","0.0","3.0","3.0","1.0","0.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2013","101.0","Prix illicites, publicité fausse et infractions aux règles de la concurrence","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2013","102.0","Achats et ventes sans factures","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2013","103.0","Infractions à l’exercice d’une profession réglementée","1.0","0.0","0.0","0.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","14.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","4.0","3.0","0.0","3.0","0.0",".","1.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2013","104.0","Infractions au droit de l’urbanisme et de la construction","0.0","1.0","0.0","0.0","0.0","14.0","0.0","0.0","0.0","0.0","0.0","1.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","4.0","0.0","1.0","3.0","0.0","0.0","0.0","1.0","8.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","2.0","0.0","1.0","0.0","0.0","5.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2013","105.0","Fraudes fiscales","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","2.0","2.0","1.0","0.0","0.0","0.0","1.0","0.0","21.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2013","106.0","Autres délits économiques et financiers","0.0","0.0","0.0","0.0","0.0","7.0","0.0","1.0","0.0","0.0","2.0","2.0","44.0","0.0","1.0","1.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","1.0","0.0","0.0","2.0","14.0","0.0","18.0","6.0","1.0","1.0","3.0","11.0","0.0","2.0","0.0","3.0","0.0","1.0","2.0","0.0","3.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","4.0","0.0","20.0","0.0","0.0","1.0","0.0","1.0","0.0","3.0","2.0","3.0","55.0","0.0","1.0","0.0","0.0","4.0","164.0","1.0","3.0","8.0","0.0","1.0","2.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","2.0","1.0","7.0","6.0","2.0","14.0","1.0","1.0","1.0","2.0",".","0.0",".","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2013","107.0","Autres délits","23.0","39.0","18.0","8.0","9.0","107.0","10.0","4.0","3.0","14.0","20.0","8.0","290.0","55.0","0.0","7.0","27.0","9.0","6.0","15.0","9.0","3.0","6.0","34.0","33.0","31.0","27.0","29.0","6.0","4.0","62.0","109.0","2.0","109.0","99.0","49.0","12.0","20.0","41.0","13.0","7.0","27.0","59.0","2.0","129.0","42.0","0.0","7.0","2.0","30.0","10.0","48.0","6.0","10.0","60.0","7.0","21.0","82.0","3.0","312.0","34.0","14.0","211.0","16.0","26.0","3.0","26.0","77.0","57.0","212.0","5.0","11.0","21.0","8.0","11.0","541.0","158.0","145.0","142.0","11.0","72.0","10.0","6.0","77.0","24.0","17.0","24.0","16.0","5.0","17.0","12.0","125.0","209.0","359.0","217.0","195.0","14.0","21.0","10.0","25.0",".","7.0",".","7.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0"
